Date,NumNewsAllAll,AvgToneAllAll,StdToneAllAll,CvToneAllAll,NumNewsAllSpan,AvgToneAllSpan,StdToneAllSpan,CvToneAllSpan,NumNewsAllEng,AvgToneAllEng,StdToneAllEng,CvToneAllEng,NumNewsFullLan,AvgToneFullLan,StdToneFullLan,CvToneFullLan,NumNewsFullSpan,AvgToneFullSpan,StdToneFullSpan,CvToneFullSpan,NumNewsFullEng,AvgToneFullEng,StdToneFullEng,CvToneFullEng,NumNewsCmpLan,AvgToneCmpLan,StdToneCmpLan,CvToneCmpLan,NumNewsCmpSpan,AvgToneCmpSpan,StdToneCmpSpan,CvToneCmpSpan,NumNewsCmpEng,AvgToneCmpEng,StdToneCmpEng,CvToneCmpEng,NumNewsCtyLan,AvgToneCtyLan,StdToneCtyLan,CvToneCtyLan,NumNewsCtySpan,AvgToneCtySpan,StdToneCtySpan,CvToneCtySpan,NumNewsCtyEng,AvgToneCtyEng,StdToneCtyEng,CvToneCtyEng,NumNewsGovLan,AvgToneGovLan,StdToneGovLan,CvToneGovLan,NumNewsGovSpan,AvgToneGovSpan,StdToneGovSpan,CvToneGovSpan,NumNewsGovEng,AvgToneGovEng,StdToneGovEng,CvToneGovEng
20150717,1041,-1.172542141,2.963311724,-3.905152764,477,-1.182536516,2.932070344,-5.020185038,98,-1.31214798,3.024091793,-3.746730856,23,-1.328394604,3.169821423,-2.324398366,21,-1.290021004,3.27185572,-2.3225544,2,-1.731317396,2.429207075,-2.24952692,6,-1.146565161,3.019918971,-2.11228674,4,-0.854189044,3.457009567,-1.977114646,2,-1.731317396,2.429207075,-2.24952692,10,-1.067469834,3.033859649,-3.907385124,7,-1.856998083,3.033859649,-3.907385124,0,NA,,,7,-1.856998083,3.342953497,-1.623935556,10,-1.067469834,3.342953497,-1.623935556,0,NA,,
20150718,687,-1.111482367,2.968653411,-3.841097616,341,-1.068234733,2.939750243,-4.835628292,70,-1.435125743,3.019879233,-3.710528829,19,-2.467186339,3.16738233,-2.298246249,15,-2.323209005,3.248974808,-2.282549004,4,-3.00710134,2.6200576,-2.373389767,6,-2.838873682,3.072533469,-2.129855851,2,-2.502418366,3.441925511,-1.941512969,4,-3.00710134,2.6200576,-2.373389767,6,-1.445133685,3.036470264,-3.601287506,7,-3.02464232,3.036470264,-3.601287506,0,NA,,,7,-3.02464232,3.312667081,-1.634217334,6,-1.445133685,3.312667081,-1.634217334,0,NA,,
20150719,659,-0.498654682,2.972491684,-3.89647288,339,-0.313610662,2.940852061,-4.600246073,63,-0.245212586,3.029085113,-3.756782409,30,-2.051740875,3.158729377,-2.299608594,28,-1.867727318,3.2379776,-2.292712929,2,-4.627930683,2.615228005,-2.310051053,8,-2.175424335,3.064077436,-2.20023473,6,-1.357922219,3.426991062,-2.096364125,2,-4.627930683,2.615228005,-2.310051053,8,-1.096388729,3.08148423,-3.351337828,14,-2.526980125,3.08148423,-3.351337828,0,NA,,,14,-2.526980125,3.265486787,-1.670771479,8,-1.096388729,3.265486787,-1.670771479,0,NA,,
20150720,805,-0.578041988,2.968436268,-3.93106029,364,-0.608625029,2.938345061,-4.609355421,107,-0.836298378,3.025109008,-3.8272733,18,-3.51067687,3.145852621,-2.380711454,16,-3.562963472,3.232748116,-2.355469007,2,-3.092384056,2.5692032,-2.519106785,2,-3.092384056,3.035346542,-2.286842944,0,NA,3.426991062,-2.096364125,2,-3.092384056,2.5692032,-2.519106785,8,-3.881267368,3.06399769,-3.584122003,8,-3.244659576,3.06399769,-3.584122003,0,NA,,,8,-3.244659576,3.265486787,-1.670771479,8,-3.881267368,3.265486787,-1.670771479,0,NA,,
20150721,851,-0.750611038,2.961921419,-3.923299204,371,-0.708481394,2.93114184,-5.179941447,105,-0.378713828,3.01264761,-3.834507323,11,-3.425359034,3.143476746,-2.452830969,7,-3.210653899,3.227130077,-2.433931329,4,-3.801093019,2.595437958,-2.54524653,5,-4.349854628,3.086955569,-2.491833142,1,-6.544901065,3.507741083,-2.410075257,4,-3.801093019,2.595437958,-2.54524653,0,0,3.022951061,-3.608359893,6,-2.654946038,3.022951061,-3.608359893,0,NA,,,6,-2.654946038,3.265486787,-1.670771479,0,0,3.265486787,-1.670771479,0,NA,,
20150722,809,-0.8967476,2.966605698,-3.900356879,397,-0.930963175,2.939863835,-5.388242274,98,-0.963714598,3.012551819,-3.816570752,18,-1.85072503,3.091769038,-2.356890823,17,-1.579182268,3.178067905,-2.34020562,1,-6.466951973,2.542951951,-2.426033176,6,-2.295270254,3.02109525,-2.313923435,5,-1.46093391,3.424089207,-2.194466574,1,-6.466951973,2.542951951,-2.426033176,5,-1.71625657,2.994635512,-3.531538953,7,-1.565735166,2.994635512,-3.531538953,0,NA,,,7,-1.565735166,3.19403507,-1.624634236,5,-1.71625657,3.19403507,-1.624634236,0,NA,,
20150723,832,-0.853093684,2.965901526,-3.882089755,389,-0.891875046,2.945108942,-4.70819106,81,-1.06093732,3.008270609,-3.825384899,17,-3.953553919,3.054245412,-2.351572162,16,-3.86401486,3.144438164,-2.343355487,1,-5.386178862,2.505409423,-2.355234096,3,-6.661573003,2.982628644,-2.243944269,2,-7.299270073,3.404493442,-2.116827639,1,-5.386178862,2.505409423,-2.355234096,5,-2.618633728,2.975990881,-3.654320003,9,-3.79250322,2.975990881,-3.654320003,0,NA,,,9,-3.79250322,3.129516382,-1.634337733,5,-2.618633728,3.129516382,-1.634337733,0,NA,,
20150724,719,-0.735692829,2.962979824,-3.882617968,342,-0.915157465,2.94196748,-5.230968754,80,-0.605204682,3.001623406,-3.812937034,11,-1.793855137,3.029924452,-2.394067446,11,-1.793855137,3.113855398,-2.393037158,0,0,2.505409423,-2.355234096,1,-2.973812694,2.971131626,-2.24791263,1,-2.973812694,3.377232694,-2.127373153,0,0,2.505409423,-2.355234096,0,0,2.920064049,-3.782321448,10,-1.675859382,2.920064049,-3.782321448,0,NA,,,10,-1.675859382,3.129516382,-1.634337733,0,0,3.129516382,-1.634337733,0,NA,,
20150725,568,-0.86450342,2.959806582,-3.866087891,261,-1.080999776,2.937437678,-4.616927069,63,-0.633569464,3.002380785,-3.84765864,11,-4.314154389,3.037442842,-2.311765163,9,-4.161744254,3.119363848,-2.299079553,2,-5,2.505409423,-2.355234096,4,-6.239130435,2.94756143,-2.274459479,2,-7.47826087,3.324667121,-2.17887787,2,-5,2.505409423,-2.355234096,2,0.108577633,2.981548868,-3.223011208,5,-4.543266362,2.981548868,-3.223011208,0,NA,,,5,-4.543266362,3.129516382,-1.634337733,2,0.108577633,3.129516382,-1.634337733,0,NA,,
20150726,527,-0.641673589,2.955078877,-3.874072988,269,-0.673990353,2.936416577,-4.952011906,55,-0.678840571,2.990691446,-3.861208814,17,-2.300635696,3.027467192,-2.393701968,17,-2.300635696,3.106217369,-2.392794422,0,0,2.505409423,-2.355234096,5,-2.842456998,2.933987916,-2.309489755,5,-2.842456998,3.287867506,-2.243408411,0,0,2.505409423,-2.355234096,7,-2.808397736,2.961435268,-3.251032888,5,-1.047947538,2.961435268,-3.251032888,0,NA,,,5,-1.047947538,3.155272638,-1.778302904,7,-2.808397736,3.155272638,-1.778302904,0,NA,,
20150727,771,-0.917034824,2.954863229,-3.848423415,347,-1.015812418,2.939414349,-5.332493689,110,-1.006870458,2.985145799,-3.851170036,14,-2.919543431,3.030286004,-2.324739022,13,-3.115313553,3.106295499,-2.316676479,1,-0.374531835,2.493201415,-2.338832542,5,-3.207447307,2.931215506,-2.238138139,4,-3.915676175,3.256573968,-2.144158415,1,-0.374531835,2.493201415,-2.338832542,6,-2.361481533,2.976597631,-3.201848321,3,-3.555827432,2.976597631,-3.201848321,0,NA,,,3,-3.555827432,3.136619299,-1.741755241,6,-2.361481533,3.136619299,-1.741755241,0,NA,,
20150728,909,-1.387266798,2.963022918,-3.748041975,430,-1.230957307,2.951435253,-8.875313159,141,-1.944233463,2.99616176,-3.659200191,30,-3.89627996,3.033529188,-2.289205232,26,-3.538402539,3.087518922,-2.316753001,4,-6.222483197,2.716996464,-2.1191019,7,-5.110027736,2.983033543,-2.131423403,3,-3.626753789,3.221127351,-2.132586554,4,-6.222483197,2.716996464,-2.1191019,3,-1.797014328,2.958798864,-3.242333872,20,-3.786358083,2.958798864,-3.242333872,0,NA,,,20,-3.786358083,3.12032679,-1.725896107,3,-1.797014328,3.12032679,-1.725896107,0,NA,,
20150729,912,-1.084408786,2.960844532,-3.696721776,441,-1.028612544,2.953744132,-4.677774167,129,-1.534993393,2.997698149,-3.661909971,44,-3.323850068,3.119634832,-2.298215097,41,-3.251148808,3.188399421,-2.329049031,3,-4.317433947,2.693263392,-2.088001022,11,-3.267474856,3.034684728,-2.08849395,8,-2.873740197,3.320425794,-2.071605343,3,-4.317433947,2.693263392,-2.088001022,4,-0.988132007,3.002451376,-3.310167728,29,-3.667401777,3.002451376,-3.310167728,0,NA,,,29,-3.667401777,3.287130894,-1.72786189,4,-0.988132007,3.287130894,-1.72786189,0,NA,,
20150730,881,-1.001775718,2.957727874,-3.662347793,419,-0.904670426,2.952229758,-4.389476033,125,-1.42114487,2.992892403,-3.656872582,32,-2.575388908,3.103359781,-2.266955742,27,-2.480752271,3.159406926,-2.304200198,5,-3.086426747,2.769390005,-2.041885504,13,-2.74087493,3.045041918,-2.050145926,8,-2.524905044,3.284026436,-2.047317924,5,-3.086426747,2.769390005,-2.041885504,6,-2.306991298,2.976733936,-3.278871171,13,-2.533778706,2.976733936,-3.278871171,0,NA,,,13,-2.533778706,3.25514664,-1.709312232,6,-2.306991298,3.25514664,-1.709312232,0,NA,,
20150731,793,-1.093432946,2.957380779,-3.624856022,380,-1.009409827,2.949259928,-4.611069161,94,-0.82693831,3.000197898,-3.670809768,13,-3.256435916,3.105535445,-2.281471694,10,-3.010271858,3.169023063,-2.323101387,3,-4.076982774,2.734804904,-2.033603145,9,-2.675417092,3.032390197,-2.028752355,6,-1.974634251,3.28696607,-2.012549853,3,-4.076982774,2.734804904,-2.033603145,3,-4.464600655,2.977509077,-3.246955995,1,-4.861111111,2.977509077,-3.246955995,0,NA,,,1,-4.861111111,3.286195047,-1.782978289,3,-4.464600655,3.286195047,-1.782978289,0,NA,,
20150801,528,-0.846028139,2.824799944,-3.344017409,254,-0.919014781,2.798113597,-4.307253291,54,-0.996457898,3.047451632,-3.762260942,5,-3.830366154,0.827513085,0.839654051,3,-3.882806709,0.827513085,0.839654051,2,-3.751705321,,,3,-5.68465748,,,1,-9.550561798,,,2,-3.751705321,,,1,0.767754319,,,1,-2.865612648,,,0,NA,,,1,-2.865612648,,,1,0.767754319,,,0,NA,,
20150802,567,-0.857061626,2.789404241,-3.283791415,314,-0.870289853,2.803057927,-4.477742069,47,-1.562998831,2.85978656,-3.311001567,22,-1.32533658,2.156505364,-5.339839504,18,-1.149516445,1.77986892,5.545098817,4,-2.116527189,2.04758227,-0.955273895,7,-1.37699895,2.432142832,-2.196335864,3,-0.390961299,2.26721712,6.082243624,4,-2.116527189,2.04758227,-0.955273895,3,-0.401433692,1.508137165,-8.426177747,12,-1.52617592,1.508137165,-8.426177747,0,NA,,,12,-1.52617592,0.825212392,0.44479944,3,-0.401433692,0.825212392,0.44479944,0,NA,,
20150803,830,-1.329791834,3.003236717,-2.845228583,406,-1.476856823,3.005736186,-3.680387076,104,-0.98957103,3.128405583,-2.93242257,35,-1.679276474,2.404062227,-2.488655328,29,-1.584471542,2.516537065,-3.54497456,6,-2.137500309,2.03342,-1.277210187,10,-1.842567659,2.631312787,-1.568185984,4,-1.400168683,3.380166103,-1.881204026,6,-2.137500309,2.03342,-1.277210187,4,-1.850085829,1.870167122,-3.300822689,21,-1.568983652,1.870167122,-3.300822689,0,NA,,,21,-1.568983652,0.825212392,0.44479944,4,-1.850085829,0.825212392,0.44479944,0,NA,,
20150804,942,-1.411235952,3.025148447,-2.580502839,470,-1.526789562,3.036040454,-3.167909292,114,-0.710091279,3.070462118,-2.565806235,18,-2.436147195,2.695804146,-2.31674925,18,-2.436147195,2.87283238,-2.787416793,0,0,2.03342,-1.277210187,1,-4.406779661,2.631312787,-1.568185984,1,-4.406779661,3.380166103,-1.881204026,0,0,2.03342,-1.277210187,0,0,2.693861211,-2.519363637,17,-2.320227638,2.693861211,-2.519363637,0,NA,,,17,-2.320227638,0.825212392,0.44479944,0,0,0.825212392,0.44479944,0,NA,,
20150805,948,-1.402949061,3.014848566,-2.451874539,471,-1.590318441,3.027454844,-2.962115118,120,-0.921699872,3.093798939,-2.334456298,41,-2.998977471,2.986998113,-2.507506608,33,-3.186444838,2.901234663,-2.908760847,8,-2.225674578,3.135526905,-2.046025768,17,-3.170276369,3.103713349,-1.867061664,9,-4.009922405,3.084158295,-1.546560443,8,-2.225674578,3.135526905,-2.046025768,7,-1.764050854,2.789965153,-3.768679366,17,-3.336177767,2.789965153,-3.768679366,0,NA,,,17,-3.336177767,3.078900927,-5.634010542,7,-1.764050854,3.078900927,-5.634010542,0,NA,,
20150806,983,-1.743659742,3.179032772,-2.380723602,429,-1.436393186,3.194968399,-2.701119163,128,-2.563519268,3.21067454,-2.551418044,34,-3.32779022,3.092560736,-2.201603473,24,-2.593863793,3.072211431,-2.464518126,10,-5.089213645,3.132121116,-1.858859557,12,-4.65993695,3.105996648,-1.7736046,2,-2.513553475,3.084158295,-1.546560443,10,-5.089213645,3.132121116,-1.858859557,0,0,3.076334399,-2.635968085,22,-2.601164731,3.076334399,-2.635968085,0,NA,,,22,-2.601164731,3.078900927,-5.634010542,0,0,3.078900927,-5.634010542,0,NA,,
20150807,840,-1.526424967,3.199625976,-2.345910648,382,-1.353154409,3.203163038,-3.082157141,108,-2.133146599,3.254832784,-2.536527852,45,-3.378185079,3.086070274,-2.160292726,39,-3.10376129,3.056478349,-2.569901932,6,-5.161939708,3.114203518,-1.70629964,19,-4.226003555,3.092638471,-1.664947714,13,-3.794033023,3.084158295,-1.546560443,6,-5.161939708,3.114203518,-1.70629964,9,-4.86831261,3.06342408,-2.732406086,17,-1.641732208,3.06342408,-2.732406086,0,NA,,,17,-1.641732208,2.935264103,-7.179340036,9,-4.86831261,2.935264103,-7.179340036,0,NA,,
20150808,547,-1.378234313,3.195652027,-2.341458335,248,-1.23083754,3.217141542,-2.498897754,51,-1.710835663,3.232350104,-2.509508691,23,-2.666798517,3.253716337,-2.290202886,21,-2.812795918,3.315698276,-2.746437888,2,-1.133825803,3.114203518,-1.70629964,7,-3.545466756,3.049570613,-1.646675445,5,-4.510123138,2.873725869,-1.474406415,2,-1.133825803,3.114203518,-1.70629964,0,0,3.421273469,-3.000926447,16,-2.282381162,3.421273469,-3.000926447,0,NA,,,16,-2.282381162,2.935264103,-7.179340036,0,0,2.935264103,-7.179340036,0,NA,,
20150809,706,-1.135659483,3.150914873,-2.349088041,354,-1.226083,3.155138671,-2.471430515,57,-1.271678958,3.19330807,-2.598395282,38,-2.184063847,3.136022716,-2.129728235,34,-2.141324311,3.15153678,-2.434670674,4,-2.5473499,3.084678836,-1.651837022,9,-2.518642642,2.978897982,-1.604188072,5,-2.495676836,2.680345034,-1.469265149,4,-2.5473499,3.084678836,-1.651837022,12,-2.616896971,3.302107529,-2.577585169,17,-1.701404633,3.302107529,-2.577585169,0,NA,,,17,-1.701404633,2.40215575,-4.534113824,12,-2.616896971,2.40215575,-4.534113824,0,NA,,
20150810,856,-0.646857776,3.125840968,-2.471803114,435,-0.424838607,3.137837635,-2.848815979,76,-2.196889473,3.160390151,-2.683278909,52,-1.679482848,3.005130917,-2.575654681,44,-1.162745041,3.050265568,-3.09994828,8,-4.52154079,2.891068783,-1.882448635,14,-3.648413361,2.860067077,-1.954804762,6,-2.484243456,2.785803142,-2.284983844,8,-4.52154079,2.891068783,-1.882448635,20,-1.416473572,3.322497328,-3.112647199,18,-0.440324979,3.322497328,-3.112647199,0,NA,,,18,-0.440324979,1.739815792,-4.417576553,20,-1.416473572,1.739815792,-4.417576553,0,NA,,
20150811,813,-0.796271851,3.123464553,-2.560285461,400,-0.791704756,3.122812517,-3.444674837,90,-1.647313444,3.144543247,-2.810862322,20,-1.863817496,2.941456661,-2.627548684,14,-1.332687903,2.994262032,-3.241134438,6,-3.103119878,2.808352995,-1.867561439,7,-3.686894536,2.788107801,-1.944493873,1,-7.189542484,2.745753209,-2.308956359,6,-3.103119878,2.808352995,-1.867561439,0,0,3.244221601,-3.304065153,13,-0.882160628,3.244221601,-3.304065153,0,NA,,,13,-0.882160628,1.739815792,-4.417576553,0,0,1.739815792,-4.417576553,0,NA,,
20150812,902,-1.287072825,3.129934674,-2.552124618,437,-1.164811731,3.129901661,-2.932606761,96,-1.334097638,3.166296099,-2.812709475,40,-1.332303103,3.02200915,-2.749754468,40,-1.332303103,3.099542899,-3.3619962,0,0,2.808352995,-1.867561439,6,-2.026445353,2.780046417,-1.979350174,6,-2.026445353,2.69949434,-2.504977472,0,0,2.808352995,-1.867561439,18,-1.399842943,3.448691226,-3.084052518,16,-0.996017438,3.448691226,-3.084052518,0,NA,,,16,-0.996017438,1.675768101,-11.9033267,18,-1.399842943,1.675768101,-11.9033267,0,NA,,
20150813,940,-1.440361321,3.114512681,-2.500151142,462,-1.558924585,3.112712428,-2.989138008,103,-0.706295445,3.163693704,-2.720501963,26,-4.022223406,2.995909792,-2.525958003,26,-4.022223406,3.062207624,-2.885618147,0,0,2.808352995,-1.867561439,5,-4.824436897,2.766162999,-1.920599667,5,-4.824436897,2.662429298,-2.133250514,0,0,2.808352995,-1.867561439,4,-3.925499021,3.386957238,-2.825562846,17,-3.809036941,3.386957238,-2.825562846,0,NA,,,17,-3.809036941,1.869002429,-4.00776607,4,-3.925499021,1.869002429,-4.00776607,0,NA,,
20150814,757,-1.444586886,3.113732153,-2.472945973,353,-1.425758592,3.120481011,-3.532822853,92,-1.448002172,3.154746437,-2.683888766,10,-0.893885553,2.954072081,-2.445155437,8,0.087834654,3.046714508,-2.815727207,2,-4.820766378,2.710631226,-1.798884488,3,-2.971947784,2.685537325,-1.8502752,1,0.725689405,2.630887737,-2.065843891,2,-4.820766378,2.710631226,-1.798884488,1,-0.343642612,3.371035279,-2.787146387,6,0.053438406,3.371035279,-2.787146387,0,NA,,,6,0.053438406,1.896946872,-3.643961615,1,-0.343642612,1.896946872,-3.643961615,0,NA,,
20150815,521,-1.261416478,3.113057992,-2.472209294,262,-1.189222791,3.117740655,-2.742703456,54,-1.079283491,3.138090979,-2.717163165,14,-2.719041926,2.885045585,-2.464230725,14,-2.719041926,2.941637083,-2.813926885,0,0,2.710631226,-1.798884488,3,-1.704781705,2.699797645,-1.943955719,3,-1.704781705,2.669254025,-2.572467149,0,0,2.710631226,-1.798884488,2,1.202749141,3.186286347,-2.706194684,9,-3.928637792,3.186286347,-2.706194684,0,NA,,,9,-3.928637792,1.896946872,-3.643961615,2,1.202749141,1.896946872,-3.643961615,0,NA,,
20150816,556,-1.171825356,3.102665842,-2.471768635,302,-1.348514444,3.105979969,-3.082967297,41,-0.752329185,3.141876663,-2.676043963,28,-2.825159522,2.825539404,-2.371280527,24,-3.02167102,2.867192568,-2.694492654,4,-1.646090535,2.680676199,-1.723047478,8,-2.22340538,2.665493997,-1.857195924,4,-2.800720226,2.622518693,-2.389143155,4,-1.646090535,2.680676199,-1.723047478,10,-3.344460688,3.150873581,-2.721145921,10,-2.787261669,3.150873581,-2.721145921,0,NA,,,10,-2.787261669,1.795061274,-2.491913285,10,-3.344460688,1.795061274,-2.491913285,0,NA,,
20150817,744,-0.919510691,3.085386823,-2.49627696,376,-1.025740636,3.087265425,-2.931194175,75,-0.737715833,3.117563428,-2.708996194,42,-1.220173259,2.905336022,-2.376807164,42,-1.220173259,2.963278242,-2.632682526,0,0,2.680676199,-1.723047478,6,-1.459152194,2.662039401,-1.830359337,6,-1.459152194,2.626640871,-2.164824268,0,0,2.680676199,-1.723047478,9,-0.482434837,3.239321428,-2.761219329,27,-1.412979637,3.239321428,-2.761219329,0,NA,,,27,-1.412979637,1.980345444,-2.203502989,9,-0.482434837,1.980345444,-2.203502989,0,NA,,
20150818,955,-1.044222732,3.080212304,-2.518643224,474,-1.303528633,3.083707496,-3.401310655,102,-0.93560541,3.109778786,-2.696484231,38,-3.110659879,2.903678228,-2.35145719,34,-2.624883115,2.963068728,-2.591620508,4,-7.239762374,2.671614203,-1.717918511,8,-5.27645011,2.648871702,-1.81670544,4,-3.313137846,2.603002823,-2.126035529,4,-7.239762374,2.671614203,-1.717918511,8,-2.944600776,3.212649076,-2.699883653,22,-2.383484924,3.212649076,-2.699883653,0,NA,,,22,-2.383484924,2.132837255,-2.306095313,8,-2.944600776,2.132837255,-2.306095313,0,NA,,
20150819,1016,-1.236258844,3.077115546,-2.514215104,516,-1.313985905,3.077537554,-3.459062222,111,-0.865191706,3.103297439,-2.682167324,35,-2.133154497,2.901793073,-2.348553709,35,-2.133154497,2.956744826,-2.569728222,0,0,2.671614203,-1.717918511,3,-1.792013557,2.637300938,-1.797785052,3,-1.792013557,2.570531937,-2.025090788,0,0,2.671614203,-1.717918511,0,0,3.191045004,-2.686795262,32,-2.165136461,3.191045004,-2.686795262,0,NA,,,32,-2.165136461,2.132837255,-2.306095313,0,0,2.132837255,-2.306095313,0,NA,,
20150820,958,-0.929770745,3.066269283,-2.542114337,449,-1.116239851,3.061777891,-2.920430497,118,-0.959262578,3.111552073,-2.767524719,24,-2.098843293,2.939740853,-2.50778171,18,-1.280298769,2.948022464,-2.588866851,6,-4.554476862,2.922606993,-2.308704048,8,-4.050860344,2.846278302,-2.267963459,2,-2.540010789,2.634504885,-2.153597398,6,-4.554476862,2.922606993,-2.308704048,2,1.640625,3.168221201,-2.692971854,14,-1.517614734,3.168221201,-2.692971854,0,NA,,,14,-1.517614734,2.132837255,-2.306095313,2,1.640625,2.132837255,-2.306095313,0,NA,,
20150821,989,-1.347585411,3.056735865,-2.517113169,481,-1.541818529,3.049261151,-3.208827166,102,-1.231367806,3.101306747,-2.722293328,30,-3.106573049,2.962010412,-2.344494928,26,-3.079595116,2.971456121,-2.401473545,4,-3.281929616,2.941969145,-2.201198951,13,-3.674513038,2.864134393,-2.130484378,9,-3.848994559,2.677978587,-1.963355493,4,-3.281929616,2.941969145,-2.201198951,4,-1.255678174,3.168279133,-2.605131366,13,-3.108139175,3.168279133,-2.605131366,0,NA,,,13,-3.108139175,2.371562109,-1.948368719,4,-1.255678174,2.371562109,-1.948368719,0,NA,,
20150822,568,-1.331722639,3.063925046,-2.515129874,289,-1.521802517,3.064544848,-2.636742918,54,-0.955926662,3.094799833,-2.718196511,32,-3.809626149,3.000726333,-2.347278187,28,-3.830741293,3.022855997,-2.40179405,4,-3.66182014,2.941969145,-2.201198951,8,-4.344656721,2.9340338,-2.117127892,4,-5.027493302,2.930333788,-1.947398734,4,-3.66182014,2.941969145,-2.201198951,6,-5.647215368,3.151364201,-2.646142789,18,-2.959305044,3.151364201,-2.646142789,0,NA,,,18,-2.959305044,2.580548163,-1.953617994,6,-5.647215368,2.580548163,-1.953617994,0,NA,,
20150823,624,-1.149306399,3.053941673,-2.511739547,286,-1.101154758,3.05316524,-3.044288657,105,-1.355334428,3.074545905,-2.683155983,56,-2.432247195,2.914199905,-2.329076172,40,-2.642395859,2.932438955,-2.316700613,16,-1.906875534,2.867159586,-2.371383874,25,-2.284766035,2.842937846,-2.222119735,9,-2.956571371,2.797281387,-1.949786848,16,-1.906875534,2.867159586,-2.371383874,7,-2.732022368,3.080109768,-2.545816408,24,-2.498438976,3.080109768,-2.545816408,0,NA,,,24,-2.498438976,2.50654794,-1.900564653,7,-2.732022368,2.50654794,-1.900564653,0,NA,,
20150824,760,-1.128631783,3.055526953,-2.520332594,358,-1.460961906,3.051536906,-3.868089217,71,-0.014069774,3.076707158,-2.670285671,24,-3.476870662,2.957685459,-2.494012658,18,-3.006502225,2.988664409,-2.498570359,6,-4.887975975,2.872074676,-2.484278325,11,-4.743042058,2.904932896,-2.404420012,5,-4.569121356,2.984484805,-2.263792377,6,-4.887975975,2.872074676,-2.484278325,1,-5.735660848,3.080199061,-2.665416398,12,-2.127981035,3.080199061,-2.665416398,0,NA,,,12,-2.127981035,2.669348846,-2.167227724,1,-5.735660848,2.669348846,-2.167227724,0,NA,,
20150825,868,-1.914455762,3.071172213,-2.470417651,372,-2.09357742,3.0660895,-3.689172321,103,-1.354270234,3.105924345,-2.49585119,20,-2.510460575,2.944430446,-2.423803576,16,-2.691817918,2.973873593,-2.413997585,4,-1.785031202,2.859886915,-2.458702183,4,-1.785031202,2.896458286,-2.388523951,0,NA,2.984484805,-2.263792377,4,-1.785031202,2.859886915,-2.458702183,0,0,3.053389804,-2.519604168,16,-2.691817918,3.053389804,-2.519604168,0,NA,,,16,-2.691817918,2.669348846,-2.167227724,0,0,2.669348846,-2.167227724,0,NA,,
